,SENT_ID,TOKEN_ID,TOKEN,TOKEN_ORIGIN,TARGET_TYPE1,ARG1,TARGET_TYPE2,ARG2,TARGET_TYPE3,ARG3,TARGET_TYPE4,ARG4
445,18,14,대해,_,_,O,-,-,-,-,-,-
446,18,15,향후,_,_,O,-,-,-,-,-,-
447,18,16,3,_,_,O,-,-,-,-,-,-
448,18,17,년간,_,_,O,-,-,-,-,-,-
449,18,18,11-19,_,_,O,-,-,-,-,-,-
450,18,19,퍼센트의,_,_,O,-,-,-,-,-,-
451,18,20,추가관세를,_,_,O,-,-,-,-,-,-
452,18,21,순차적으로,_,_,O,-,-,-,-,-,-
453,18,22,부과키로,_,_,O,-,-,-,-,-,-
454,18,23,한,_,_,O,-,-,-,-,-,-
455,18,24,바,_,_,O,-,-,-,-,-,-
456,18,25,있다.,_,_,O,-,-,-,-,-,-
457,19,0,그는,_,_,B-Message,-,-,-,-,-,-
458,19,1,새,_,_,I-Message,-,-,-,-,-,-
459,19,2,고속열차가,_,_,I-Message,-,-,-,-,-,-
460,19,3,철도여행의,_,_,I-Message,-,-,-,-,-,-
461,19,4,안락함에,_,_,I-Message,-,-,-,-,-,-
462,19,5,비행기,_,_,I-Message,-,-,-,-,-,-
463,19,6,승객을,_,_,I-Message,-,-,-,-,-,-
464,19,7,매료시킬,_,_,I-Message,-,-,-,-,-,-
465,19,8,만한,_,_,I-Message,-,-,-,-,-,-
466,19,9,속도를,_,_,I-Message,-,-,-,-,-,-
467,19,10,느끼게,_,_,I-Message,-,-,-,-,-,-
468,19,11,될,_,_,I-Message,-,-,-,-,-,-
469,19,12,것이라고,_,_,I-Message,-,-,-,-,-,-
470,19,13,자랑했다.,자랑하다.v,Bragging,V,-,-,-,-,-,-
471,20,0,싱가포르,_,_,O,-,-,-,-,-,-
472,20,1,천식협회의,_,_,O,-,-,-,-,-,-
473,20,2,의사,_,_,O,-,-,-,-,-,-
474,20,3,여,_,_,O,-,-,-,-,-,-
475,20,4,초,_,_,O,-,-,-,-,-,-
476,20,5,치엔은,_,_,O,-,-,-,-,-,-
477,20,6,천식환자들은,_,_,O,-,-,-,-,-,-
478,20,7,특별,_,_,O,-,-,-,-,-,-
479,20,8,의료지시를,_,_,O,-,-,-,-,-,-
480,20,9,따르고,_,_,O,-,-,-,-,-,-
481,20,10,에어컨에,_,_,O,-,-,-,-,-,-
482,20,11,필터를,_,_,O,-,-,-,-,-,-
483,20,12,끼워,_,_,O,-,-,-,-,-,-
484,20,13,넣도록,_,_,O,-,-,-,-,-,-
485,20,14,하라고,_,_,O,-,-,-,-,-,-
486,20,15,당부했으며,_,_,O,-,-,-,-,-,-
487,20,16,리,_,_,O,-,-,-,-,-,-
488,20,17,옥수앤,_,_,O,-,-,-,-,-,-
489,20,18,싱가포르,_,_,O,-,-,-,-,-,-
490,20,19,환경부장관은,_,_,O,-,-,-,-,-,-
491,20,20,지난,_,_,O,-,-,-,-,-,-
492,20,21,97,_,_,O,-,-,-,-,-,-
493,20,22,년,_,_,O,-,-,-,-,-,-
494,20,23,만큼,_,_,O,-,-,-,-,-,-
495,20,24,연무가,_,_,O,-,-,-,-,-,-
496,20,25,심해지면,_,_,O,-,-,-,-,-,-
497,20,26,안면,_,_,B-Clothing,-,-,-,-,-,-
498,20,27,마스크를,_,_,I-Clothing,-,-,-,-,-,-
499,20,28,착용해야,착용하다.v,Wearing,V,-,-,-,-,-,-
500,20,29,한다고,_,_,O,-,-,-,-,-,-
501,20,30,경고했다.,_,_,O,-,-,-,-,-,-
502,21,0,무어,_,_,O,O,-,-,-,-,-
503,21,1,사령관은,_,_,O,O,-,-,-,-,-
504,21,2,이라크에,_,_,O,O,-,-,-,-,-
505,21,3,대한,_,_,O,O,-,-,-,-,-
506,21,4,유엔의,_,_,O,O,-,-,-,-,-
507,21,5,제재를,_,_,O,O,-,-,-,-,-
508,21,6,전담하기,_,_,O,O,-,-,-,-,-
509,21,7,위해,_,_,O,O,-,-,-,-,-
510,21,8,미군,_,_,O,O,-,-,-,-,-
511,21,9,주도로,_,_,O,O,-,-,-,-,-
512,21,10,창설된,_,_,O,O,-,-,-,-,-
513,21,11,다국적,_,_,O,O,-,-,-,-,-
514,21,12,간섭군(MIF)의,_,_,O,O,-,-,-,-,-
515,21,13,당면,_,_,O,O,-,-,-,-,-
516,21,14,문제는,_,_,O,O,-,-,-,-,-
517,21,15,이라크의,_,_,B-Preventing_cause,B-Agent,-,-,-,-,-
518,21,16,밀수,_,_,I-Preventing_cause,I-Agent,-,-,-,-,-
519,21,17,유조선들이,_,_,I-Preventing_cause,I-Agent,-,-,-,-,-
520,21,18,이란,_,_,I-Preventing_cause,B-Place,-,-,-,-,-
521,21,19,해역을,_,_,I-Preventing_cause,I-Place,-,-,-,-,-
522,21,20,이용하는,이용하다.v,Using,I-Preventing_cause,V,-,-,-,-,-
523,21,21,것을,_,_,I-Preventing_cause,O,-,-,-,-,-
524,21,22,저지하는,저지하다.v,Thwarting,V,O,-,-,-,-,-
525,21,23,데,_,_,O,O,-,-,-,-,-
526,21,24,있다며,_,_,O,O,-,-,-,-,-
527,21,25,이같이,_,_,O,O,-,-,-,-,-
528,21,26,밝혔다.,_,_,O,O,-,-,-,-,-
529,22,0,부시,_,_,O,-,-,-,-,-,-
530,22,1,검사는,_,_,O,-,-,-,-,-,-
531,22,2,남학생이,_,_,B-Cognizer,-,-,-,-,-,-
532,22,3,자신이,_,_,B-Phenomenon,-,-,-,-,-,-
533,22,4,저지른,_,_,I-Phenomenon,-,-,-,-,-,-
534,22,5,행동의,_,_,I-Phenomenon,-,-,-,-,-,-
535,22,6,중대성을,_,_,I-Phenomenon,-,-,-,-,-,-
536,22,7,인식하지,인식하다.v,Becoming_aware,V,-,-,-,-,-,-
537,22,8,못하고,_,_,O,-,-,-,-,-,-
538,22,9,있는,_,_,O,-,-,-,-,-,-
539,22,10,것,_,_,O,-,-,-,-,-,-
540,22,11,같다고,_,_,O,-,-,-,-,-,-
541,22,12,말했다.,_,_,O,-,-,-,-,-,-
542,23,0,하나로통신은,_,_,O,O,-,-,-,-,-
543,23,1,심사가,_,_,B-Time,B-Means,-,-,-,-,-
544,23,2,최종,_,_,I-Time,I-Means,-,-,-,-,-
545,23,3,통과되는,_,_,I-Time,I-Means,-,-,-,-,-
546,23,4,대로,_,_,I-Time,I-Means,-,-,-,-,-
547,23,5,미,_,_,I-Time,I-Means,-,-,-,-,-
548,23,6,현지,_,_,I-Time,I-Means,-,-,-,-,-
549,23,7,로드쇼등을,_,_,I-Time,I-Means,-,-,-,-,-
550,23,8,통해,_,_,I-Time,I-Means,-,-,-,-,-
551,23,9,투자자들의,_,_,I-Time,B-Phenomenon,-,-,-,-,-
552,23,10,반응을,_,_,I-Time,I-Phenomenon,-,-,-,-,-
553,23,11,살펴본,살펴보다.v,Perception_active,I-Time,V,-,-,-,-,-
554,23,12,뒤,_,_,I-Time,B-Time,-,-,-,-,-
555,23,13,공모가를,_,_,B-Decision,O,-,-,-,-,-
556,23,14,결정할,결정하다.v,Deciding,V,O,-,-,-,-,-
557,23,15,계획이다.,_,_,O,O,-,-,-,-,-
558,24,0,3,_,_,B-Time,-,-,-,-,-,-
559,24,1,일,_,_,I-Time,-,-,-,-,-,-
560,24,2,서울,_,_,B-Theme,-,-,-,-,-,-
561,24,3,낮기온이,_,_,I-Theme,-,-,-,-,-,-
562,24,4,17.2,_,_,B-Goal,-,-,-,-,-,-
563,24,5,도까지,_,_,I-Goal,-,-,-,-,-,-
564,24,6,치솟는,치솟다.v,Motion_directional,V,-,-,-,-,-,-
565,24,7,등,_,_,O,-,-,-,-,-,-
566,24,8,전국의,_,_,O,-,-,-,-,-,-
567,24,9,수은주가,_,_,O,-,-,-,-,-,-
568,24,10,20,_,_,O,-,-,-,-,-,-
569,24,11,도,_,_,O,-,-,-,-,-,-
570,24,12,가까이,_,_,O,-,-,-,-,-,-
571,24,13,올라가는,_,_,O,-,-,-,-,-,-
572,24,14,이상고온,_,_,O,-,-,-,-,-,-
573,24,15,현상을,_,_,O,-,-,-,-,-,-
574,24,16,보였다.,_,_,O,-,-,-,-,-,-
575,25,0,부시,_,_,O,O,O,-,-,-,-
576,25,1,지사는,_,_,O,O,O,-,-,-,-
577,25,2,종종,_,_,O,O,O,-,-,-,-
578,25,3,약점으로,_,_,O,O,O,-,-,-,-
579,25,4,지적되고,_,_,O,O,O,-,-,-,-
580,25,5,있는,_,_,O,O,O,-,-,-,-
581,25,6,보좌관들에,_,_,O,O,O,-,-,-,-
582,25,7,대한,_,_,O,O,O,-,-,-,-
583,25,8,지나친,_,_,O,O,O,-,-,-,-
584,25,9,의존을,_,_,O,O,O,-,-,-,-
585,25,10,오히려,_,_,O,O,O,-,-,-,-
586,25,11,자신의,_,_,O,O,O,-,-,-,-
587,25,12,강점이라고,_,_,O,O,O,-,-,-,-
588,25,13,"생각,",_,_,O,O,O,-,-,-,-
589,25,14,책을,_,_,O,B-Text,O,-,-,-,-
590,25,15,읽기보다는,읽다.v,Reading_perception,O,V,O,-,-,-,-
591,25,16,대화하는,_,_,O,O,O,-,-,-,-
592,25,17,것이,_,_,O,O,O,-,-,-,-
593,25,18,편하다고,_,_,O,O,O,-,-,-,-
594,25,19,느껴,_,_,O,O,O,-,-,-,-
595,25,20,모든,_,_,B-Decision,O,B-Evaluee,-,-,-,-
596,25,21,결정도,_,_,I-Decision,O,I-Evaluee,-,-,-,-
597,25,22,토론을,_,_,B-Manner,O,O,-,-,-,-
598,25,23,통해,_,_,O,O,O,-,-,-,-
599,25,24,내리기를,내리다.v,Deciding,V,O,O,-,-,-,-
600,25,25,좋아한다고,좋다.a,Desirability,O,O,V,-,-,-,-
601,25,26,말하고,_,_,O,O,O,-,-,-,-
602,25,27,있다.,_,_,O,O,O,-,-,-,-
603,26,0,검찰의,_,_,O,-,-,-,-,-,-
604,26,1,이런,_,_,O,-,-,-,-,-,-
605,26,2,방침은,_,_,O,-,-,-,-,-,-
606,26,3,외국환관리법,_,_,O,-,-,-,-,-,-
607,26,4,위반,_,_,O,-,-,-,-,-,-
608,26,5,혐의로,_,_,O,-,-,-,-,-,-
609,26,6,구속된,구속하다.v,Immobilization,V,-,-,-,-,-,-
610,26,7,환전상,_,_,B-Patient,-,-,-,-,-,-
611,26,8,장낙일씨,_,_,I-Patient,-,-,-,-,-,-
612,26,9,등,_,_,I-Patient,-,-,-,-,-,-
613,26,10,이번,_,_,O,-,-,-,-,-,-
614,26,11,사건,_,_,O,-,-,-,-,-,-
615,26,12,관련,_,_,O,-,-,-,-,-,-
616,26,13,피의자의,_,_,O,-,-,-,-,-,-
617,26,14,공소유지를,_,_,O,-,-,-,-,-,-
618,26,15,위해서는,_,_,O,-,-,-,-,-,-
619,26,16,현지에서의,_,_,O,-,-,-,-,-,-
620,26,17,증거확보가,_,_,O,-,-,-,-,-,-
621,26,18,필수적이라는,_,_,O,-,-,-,-,-,-
622,26,19,판단에,_,_,O,-,-,-,-,-,-
623,26,20,따른,_,_,O,-,-,-,-,-,-
624,26,21,것이다.,_,_,O,-,-,-,-,-,-
625,27,0,채권단의,_,_,O,O,O,-,-,-,-
626,27,1,이런,_,_,O,O,O,-,-,-,-
627,27,2,입장에,_,_,O,O,O,-,-,-,-
628,27,3,따라,_,_,O,O,O,-,-,-,-
629,27,4,이르면,_,_,O,O,O,-,-,-,-
630,27,5,이달초,_,_,B-Time,O,B-Theme,-,-,-,-
631,27,6,계약성사,_,_,B-Eventuality,O,I-Theme,-,-,-,-
632,27,7,단계까지,_,_,I-Eventuality,O,I-Theme,-,-,-,-
633,27,8,예상됐던,예상하다.v,Predicting,V,O,I-Theme,-,-,-,-
634,27,9,삼성차,_,_,B-Topic,O,I-Theme,-,-,-,-
635,27,10,매각협상은,_,_,I-Topic,O,I-Theme,-,-,-,-
636,27,11,다시,_,_,O,O,B-Manner,-,-,-,-
637,27,12,원점으로,_,_,O,O,B-Goal,-,-,-,-
638,27,13,돌아가게,돌아가다.v,Arriving,O,O,V,-,-,-,-
639,27,14,됐으며,_,_,O,O,O,-,-,-,-
640,27,15,당장,_,_,O,O,O,-,-,-,-
641,27,16,내주초로,_,_,O,O,O,-,-,-,-
642,27,17,예정된,예정하다.v,Scheduling,O,V,O,-,-,-,-
643,27,18,채권단과,_,_,O,O,O,-,-,-,-
644,27,19,르노,_,_,O,O,O,-,-,-,-
645,27,20,대표단의,_,_,O,O,O,-,-,-,-
646,27,21,1,_,_,O,O,O,-,-,-,-
647,27,22,차,_,_,O,O,O,-,-,-,-
648,27,23,협상도,_,_,O,O,O,-,-,-,-
649,27,24,적잖은,_,_,O,B-Manner,O,-,-,-,-
650,27,25,난항이,_,_,O,I-Manner,O,-,-,-,-
651,27,26,예상된다.,_,_,O,I-Manner,O,-,-,-,-
652,28,0,고아가,_,_,O,-,-,-,-,-,-
653,28,1,된,_,_,O,-,-,-,-,-,-
654,28,2,마법사의,_,_,O,-,-,-,-,-,-
655,28,3,모험을,_,_,O,-,-,-,-,-,-
656,28,4,다룬,_,_,O,-,-,-,-,-,-
657,28,5,해리,_,_,O,-,-,-,-,-,-
658,28,6,포터,_,_,O,-,-,-,-,-,-
659,28,7,시리즈는,_,_,O,-,-,-,-,-,-
660,28,8,"1,",_,_,O,-,-,-,-,-,-
661,28,9,"2,",_,_,O,-,-,-,-,-,-
662,28,10,3,_,_,O,-,-,-,-,-,-
663,28,11,권이,_,_,O,-,-,-,-,-,-
664,28,12,미국에서,_,_,O,-,-,-,-,-,-
665,28,13,1,_,_,O,-,-,-,-,-,-
666,28,14,천,_,_,O,-,-,-,-,-,-
667,28,15,9,_,_,O,-,-,-,-,-,-
668,28,16,백만부라는,_,_,O,-,-,-,-,-,-
669,28,17,기록적인,_,_,O,-,-,-,-,-,-
670,28,18,판매량을,_,_,O,-,-,-,-,-,-
671,28,19,보였으며,_,_,O,-,-,-,-,-,-
672,28,20,어린이들이,_,_,B-Creator,-,-,-,-,-,-
673,28,21,`금단현상'을,_,_,B-Created_entity,-,-,-,-,-,-
674,28,22,빚고,빚다.v,Intentionally_create,V,-,-,-,-,-,-
675,28,23,있다는,_,_,O,-,-,-,-,-,-
676,28,24,평가를,_,_,O,-,-,-,-,-,-
677,28,25,받을,_,_,O,-,-,-,-,-,-
678,28,26,정도로,_,_,O,-,-,-,-,-,-
679,28,27,폭발적인,_,_,O,-,-,-,-,-,-
680,28,28,인기를,_,_,O,-,-,-,-,-,-
681,28,29,얻고,_,_,O,-,-,-,-,-,-
682,28,30,있는,_,_,O,-,-,-,-,-,-
683,28,31,동화다.,_,_,O,-,-,-,-,-,-
684,29,0,캉드쉬,_,_,B-Cognizer,B-Consideration,B-Agent,-,-,-,-
685,29,1,전,_,_,I-Cognizer,I-Consideration,I-Agent,-,-,-,-
686,29,2,총재는,_,_,I-Cognizer,I-Consideration,I-Agent,-,-,-,-
687,29,3,지난해,_,_,O,I-Consideration,B-Time,-,-,-,-
688,29,4,세계무역기구(WTO),_,_,O,I-Consideration,B-Means,-,-,-,-
689,29,5,사무총장,_,_,O,I-Consideration,I-Means,-,-,-,-
690,29,6,선출같이,_,_,O,I-Consideration,I-Means,-,-,-,-
691,29,7,`납득하기,_,_,O,I-Consideration,I-Means,-,-,-,-
692,29,8,어려운',_,_,O,I-Consideration,I-Means,-,-,-,-
693,29,9,타협을,_,_,O,I-Consideration,I-Means,-,-,-,-
694,29,10,통하지,통하다.v,Means,O,I-Consideration,V,-,-,-,-
695,29,11,않고,_,_,O,I-Consideration,O,-,-,-,-
696,29,12,가능한,_,_,B-Manner,I-Consideration,O,-,-,-,-
697,29,13,한,_,_,I-Manner,I-Consideration,O,-,-,-,-
698,29,14,신속하게,_,_,B-Manner,I-Consideration,O,-,-,-,-
699,29,15,'이,_,_,B-Chosen,I-Consideration,O,-,-,-,-
700,29,16,일에,_,_,I-Chosen,I-Consideration,O,-,-,-,-
701,29,17,가장,_,_,I-Chosen,I-Consideration,O,-,-,-,-
702,29,18,적합한,_,_,I-Chosen,I-Consideration,O,-,-,-,-
703,29,19,사람'을,_,_,I-Chosen,I-Consideration,O,-,-,-,-
704,29,20,고르는,고르다.v,Choosing,V,I-Consideration,O,-,-,-,-
705,29,21,것이,_,_,O,I-Consideration,O,-,-,-,-
706,29,22,중요하다고,_,_,O,O,O,-,-,-,-
707,29,23,강조했다.,강조하다.v,Emphasizing,O,V,O,-,-,-,-
708,30,0,한국관광공사가,_,_,B-Artist,-,-,-,-,-,-
709,30,1,일본인,_,_,O,-,-,-,-,-,-
710,30,2,관광객,_,_,O,-,-,-,-,-,-
711,30,3,유치를,_,_,O,-,-,-,-,-,-
712,30,4,위해,_,_,O,-,-,-,-,-,-
713,30,5,제작한,제작하다.v,Behind_the_scenes,V,-,-,-,-,-,-
714,30,6,한국,_,_,B-Production,-,-,-,-,-,-
715,30,7,홍보광고가,_,_,I-Production,-,-,-,-,-,-
716,30,8,10,_,_,O,-,-,-,-,-,-
717,30,9,일부터,_,_,O,-,-,-,-,-,-
718,30,10,"도쿄(동경),",_,_,O,-,-,-,-,-,-
719,30,11,"오사카(대판),",_,_,O,-,-,-,-,-,-
720,30,12,나고야(명고옥),_,_,O,-,-,-,-,-,-
721,30,13,등,_,_,O,-,-,-,-,-,-
722,30,14,전국에서,_,_,O,-,-,-,-,-,-
723,30,15,민방,_,_,O,-,-,-,-,-,-
724,30,16,TV를,_,_,O,-,-,-,-,-,-
725,30,17,통해,_,_,O,-,-,-,-,-,-
726,30,18,일제히,_,_,O,-,-,-,-,-,-
727,30,19,방영됐다.,_,_,O,-,-,-,-,-,-
728,31,0,EU,_,_,B-Authority,B-Eventuality,-,-,-,-,-
729,31,1,지도자들은,_,_,I-Authority,I-Eventuality,-,-,-,-,-
730,31,2,오는,_,_,O,I-Eventuality,-,-,-,-,-
731,31,3,7,_,_,O,I-Eventuality,-,-,-,-,-
732,31,4,월,_,_,O,I-Eventuality,-,-,-,-,-
733,31,5,포르투갈에서,_,_,O,I-Eventuality,-,-,-,-,-
734,31,6,회담을,_,_,O,I-Eventuality,-,-,-,-,-
735,31,7,갖고,_,_,O,I-Eventuality,-,-,-,-,-
736,31,8,그리스의,_,_,B-Protagonist,I-Eventuality,-,-,-,-,-
737,31,9,유로,_,_,I-Protagonist,I-Eventuality,-,-,-,-,-
738,31,10,가맹을,_,_,B-Action,I-Eventuality,-,-,-,-,-
739,31,11,승인할,승인하다.v,Deny_or_grant_permission,V,I-Eventuality,-,-,-,-,-
740,31,12,것으로,_,_,O,I-Eventuality,-,-,-,-,-
741,31,13,예상된다.,예상하다.v,Predicting,O,V,-,-,-,-,-
742,32,0,이,_,_,O,O,-,-,-,-,-
743,32,1,신문은,_,_,O,O,-,-,-,-,-
744,32,2,`한국,_,_,B-Agent,O,-,-,-,-,-
745,32,3,정부가,_,_,I-Agent,O,-,-,-,-,-
746,32,4,시위대에,_,_,O,O,-,-,-,-,-
747,32,5,최루탄을,_,_,B-Projectile,O,-,-,-,-,-
748,32,6,쏘지,쏘다.v,Shoot_projectiles,V,O,-,-,-,-,-
749,32,7,않는,_,_,O,O,-,-,-,-,-
750,32,8,정책을,_,_,O,O,-,-,-,-,-
751,32,9,채택하고,_,_,O,O,-,-,-,-,-
752,32,10,있다'는,_,_,O,O,-,-,-,-,-
753,32,11,제목의,_,_,O,O,-,-,-,-,-
754,32,12,서울발,_,_,O,O,-,-,-,-,-
755,32,13,기사에서,_,_,O,O,-,-,-,-,-
756,32,14,지난,_,_,O,O,-,-,-,-,-
757,32,15,20,_,_,O,O,-,-,-,-,-
758,32,16,년간,_,_,O,O,-,-,-,-,-
759,32,17,한국에서,_,_,O,O,-,-,-,-,-
760,32,18,최루탄과,_,_,O,O,-,-,-,-,-
761,32,19,시위는,_,_,O,O,-,-,-,-,-
762,32,20,마치,_,_,O,O,-,-,-,-,-
763,32,21,불고기와,_,_,O,O,-,-,-,-,-
764,32,22,김치,_,_,O,O,-,-,-,-,-
765,32,23,관계처럼,_,_,O,O,-,-,-,-,-
766,32,24,보였으나,_,_,O,O,-,-,-,-,-
767,32,25,경찰은,_,_,O,B-Agent,-,-,-,-,-
768,32,26,1,_,_,O,B-Final_value,-,-,-,-,-
769,32,27,년,_,_,O,I-Final_value,-,-,-,-,-
770,32,28,전부터,_,_,O,I-Final_value,-,-,-,-,-
771,32,29,최루탄,_,_,O,I-Final_value,-,-,-,-,-
772,32,30,사용을,_,_,O,I-Final_value,-,-,-,-,-
773,32,31,자제하는,_,_,O,I-Final_value,-,-,-,-,-
774,32,32,등,_,_,O,I-Final_value,-,-,-,-,-
775,32,33,시위진압방법을,_,_,O,B-Entity,-,-,-,-,-
776,32,34,개선했다고,개선하다.v,Cause_change,O,V,-,-,-,-,-
777,32,35,전했다.,_,_,O,O,-,-,-,-,-
778,33,0,이에,_,_,O,O,-,-,-,-,-
779,33,1,대해,_,_,O,O,-,-,-,-,-
780,33,2,현장에,_,_,O,O,-,-,-,-,-
781,33,3,있었던,_,_,O,O,-,-,-,-,-
782,33,4,한,_,_,O,O,-,-,-,-,-
783,33,5,프랑스,_,_,O,O,-,-,-,-,-
784,33,6,병사는,_,_,O,O,-,-,-,-,-
785,33,7,알바니아계가,_,_,B-Assailant,O,-,-,-,-,-
786,33,8,양측,_,_,B-Victim,B-Asset,-,-,-,-,-
787,33,9,간의,_,_,I-Victim,I-Asset,-,-,-,-,-
788,33,10,통로인,_,_,I-Victim,I-Asset,-,-,-,-,-
789,33,11,이바르,_,_,I-Victim,I-Asset,-,-,-,-,-
790,33,12,강의,_,_,I-Victim,I-Asset,-,-,-,-,-
791,33,13,다리를,_,_,I-Victim,I-Asset,-,-,-,-,-
792,33,14,지키던,지키다.v,Protecting,I-Victim,V,-,-,-,-,-
793,33,15,세르비아계를,_,_,I-Victim,B-Protection,-,-,-,-,-
794,33,16,공격함으로써,공격하다.v,Attack,V,O,-,-,-,-,-
795,33,17,충돌이,_,_,O,O,-,-,-,-,-
796,33,18,시작됐다고,_,_,O,O,-,-,-,-,-
797,33,19,말했다.,_,_,O,O,-,-,-,-,-
798,34,0,이번,_,_,O,-,-,-,-,-,-
799,34,1,제품은,_,_,O,-,-,-,-,-,-
800,34,2,기존,_,_,O,-,-,-,-,-,-
801,34,3,제품에,_,_,O,-,-,-,-,-,-
802,34,4,비해,_,_,O,-,-,-,-,-,-
803,34,5,전력,_,_,O,-,-,-,-,-,-
804,34,6,소모가,_,_,O,-,-,-,-,-,-
805,34,7,적고,_,_,O,-,-,-,-,-,-
806,34,8,사용시간은,_,_,B-Possession,-,-,-,-,-,-
807,34,9,3,_,_,B-Possession,-,-,-,-,-,-
808,34,10,배,_,_,I-Possession,-,-,-,-,-,-
809,34,11,이상,_,_,I-Possession,-,-,-,-,-,-
810,34,12,늘어난,_,_,I-Possession,-,-,-,-,-,-
811,34,13,장점을,_,_,I-Possession,-,-,-,-,-,-
812,34,14,갖고,갖다.v,Possession,V,-,-,-,-,-,-
813,34,15,있다.,_,_,O,-,-,-,-,-,-
814,35,0,NBC,_,_,B-Phenomenon,O,-,-,-,-,-
815,35,1,방송은,_,_,I-Phenomenon,O,-,-,-,-,-
816,35,2,모잠비크의,_,_,I-Phenomenon,O,-,-,-,-,-
817,35,3,수재민들이,_,_,I-Phenomenon,O,-,-,-,-,-
818,35,4,머리,_,_,I-Phenomenon,O,-,-,-,-,-
819,35,5,위에서,_,_,I-Phenomenon,O,-,-,-,-,-
820,35,6,빙빙,_,_,I-Phenomenon,O,-,-,-,-,-
821,35,7,돌기만,_,_,I-Phenomenon,O,-,-,-,-,-
822,35,8,하면서,_,_,I-Phenomenon,O,-,-,-,-,-
823,35,9,주민들,_,_,I-Phenomenon,B-Event,-,-,-,-,-
824,35,10,구조작업을,_,_,I-Phenomenon,I-Event,-,-,-,-,-
825,35,11,진행하지도,진행하다.v,Process_continue,I-Phenomenon,V,-,-,-,-,-
826,35,12,"못하고,",_,_,I-Phenomenon,O,-,-,-,-,-
827,35,13,식량,_,_,I-Phenomenon,O,-,-,-,-,-
828,35,14,등,_,_,I-Phenomenon,O,-,-,-,-,-
829,35,15,구호물자를,_,_,I-Phenomenon,O,-,-,-,-,-
830,35,16,떨어뜨려,_,_,I-Phenomenon,O,-,-,-,-,-
831,35,17,주지도,_,_,I-Phenomenon,O,-,-,-,-,-
832,35,18,못하는,_,_,I-Phenomenon,O,-,-,-,-,-
833,35,19,헬리콥터를,_,_,I-Phenomenon,O,-,-,-,-,-
834,35,20,쳐다보면서,쳐다보다.v,Perception_active,V,O,-,-,-,-,-
835,35,21,좌절하고,_,_,O,O,-,-,-,-,-
836,35,22,있다고,_,_,O,O,-,-,-,-,-
837,35,23,현지의,_,_,O,O,-,-,-,-,-
838,35,24,참상을,_,_,O,O,-,-,-,-,-
839,35,25,전했다.,_,_,O,O,-,-,-,-,-
840,36,0,구호할동에,_,_,B-Event,B-Speaker,O,-,-,-,-
841,36,1,참여하고,참여하다.v,Participation,V,I-Speaker,O,-,-,-,-
842,36,2,있는,_,_,O,I-Speaker,O,-,-,-,-
843,36,3,미국,_,_,O,I-Speaker,O,-,-,-,-
844,36,4,공군,_,_,O,I-Speaker,O,-,-,-,-
845,36,5,대변인도,_,_,O,I-Speaker,O,-,-,-,-
846,36,6,미군,_,_,O,B-Message,B-Perceiver_agentive,-,-,-,-
847,36,7,수송기,_,_,O,I-Message,I-Perceiver_agentive,-,-,-,-
848,36,8,1,_,_,O,I-Message,I-Perceiver_agentive,-,-,-,-
849,36,9,대가,_,_,O,I-Message,I-Perceiver_agentive,-,-,-,-
850,36,10,피난민,_,_,O,I-Message,B-Phenomenon,-,-,-,-
851,36,11,행렬을,_,_,O,I-Message,I-Phenomenon,-,-,-,-
852,36,12,발견했다는,발견하다.v,Perception_active,O,I-Message,V,-,-,-,-
853,36,13,유엔측,_,_,O,I-Message,O,-,-,-,-
854,36,14,보고를,_,_,O,I-Message,O,-,-,-,-
855,36,15,부인했다.,부인하다.v,Affirm_or_deny,O,V,O,-,-,-,-
856,37,0,레텔은,_,_,O,O,-,-,-,-,-
857,37,1,중국의,_,_,O,B-Cause,-,-,-,-,-
858,37,2,마오쩌둥(모택동)이,_,_,O,I-Cause,-,-,-,-,-
859,37,3,73,_,_,O,B-Effect,-,-,-,-,-
860,37,4,세때,_,_,O,I-Effect,-,-,-,-,-
861,37,5,문화혁명을,_,_,O,I-Effect,-,-,-,-,-
862,37,6,"일으키고,",일으키다.v,Cause_to_start,O,V,-,-,-,-,-
863,37,7,소련의,_,_,O,O,-,-,-,-,-
864,37,8,흐루시초프가,_,_,O,O,-,-,-,-,-
865,37,9,68,_,_,O,O,-,-,-,-,-
866,37,10,세에,_,_,O,O,-,-,-,-,-
867,37,11,쿠바에,_,_,O,O,-,-,-,-,-
868,37,12,미사일을,_,_,O,O,-,-,-,-,-
869,37,13,"배치했으며,",_,_,O,O,-,-,-,-,-
870,37,14,브레즈네프가,_,_,O,O,-,-,-,-,-
871,37,15,72,_,_,O,O,-,-,-,-,-
872,37,16,세에,_,_,O,O,-,-,-,-,-
873,37,17,아프간,_,_,O,O,-,-,-,-,-
874,37,18,전쟁을,_,_,O,O,-,-,-,-,-
875,37,19,일으킨,_,_,O,O,-,-,-,-,-
876,37,20,사례를,_,_,O,O,-,-,-,-,-
877,37,21,들면서,_,_,O,O,-,-,-,-,-
878,37,22,공산권,_,_,B-Speaker,O,-,-,-,-,-
879,37,23,지도자들이,_,_,I-Speaker,O,-,-,-,-,-
880,37,24,나이가,_,_,B-Message,O,-,-,-,-,-
881,37,25,들면서,_,_,I-Message,O,-,-,-,-,-
882,37,26,공격적이고,_,_,I-Message,O,-,-,-,-,-
883,37,27,모험적으로,_,_,I-Message,O,-,-,-,-,-
